sample_count,real_count,fake_count,predicted_fake_count,accuracy,precision,recall,specificity,f1,auc,threshold,tn,fp,fn,tp,distance_to_0_5
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.04499999999999997,0,50,0,50,0.455
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.04399999999999998,0,50,0,50,0.456
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.042999999999999976,0,50,0,50,0.457
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.041999999999999975,0,50,0,50,0.458
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.040999999999999974,0,50,0,50,0.459
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03999999999999997,0,50,0,50,0.46
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03899999999999998,0,50,0,50,0.461
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03799999999999998,0,50,0,50,0.462
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03699999999999998,0,50,0,50,0.463
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.035999999999999976,0,50,0,50,0.464
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03499999999999998,0,50,0,50,0.465
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03399999999999998,0,50,0,50,0.466
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03299999999999998,0,50,0,50,0.467
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.03199999999999998,0,50,0,50,0.468
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.030999999999999986,0,50,0,50,0.46900000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.029999999999999985,0,50,0,50,0.47000000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.028999999999999984,0,50,0,50,0.47100000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.027999999999999983,0,50,0,50,0.47200000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.02699999999999999,0,50,0,50,0.47300000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.02599999999999999,0,50,0,50,0.47400000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.024999999999999988,0,50,0,50,0.47500000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.023999999999999987,0,50,0,50,0.47600000000000003
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.02299999999999999,0,50,0,50,0.47700000000000004
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.021999999999999992,0,50,0,50,0.478
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.02099999999999999,0,50,0,50,0.479
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.01999999999999999,0,50,0,50,0.48
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.018999999999999993,0,50,0,50,0.481
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.017999999999999995,0,50,0,50,0.482
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.016999999999999994,0,50,0,50,0.483
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.015999999999999993,0,50,0,50,0.484
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.014999999999999996,0,50,0,50,0.485
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.013999999999999997,0,50,0,50,0.486
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.012999999999999998,0,50,0,50,0.487
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.011999999999999999,0,50,0,50,0.488
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.011,0,50,0,50,0.489
100,50,50,100,0.5,0.5,1.0,0.0,0.6666666666666666,0.838,0.01,0,50,0,50,0.49
100,50,50,27,0.73,0.9259259259259259,0.5,0.96,0.6493506493506493,0.838,0.4849999999999996,48,2,25,25,0.015000000000000402
100,50,50,27,0.73,0.9259259259259259,0.5,0.96,0.6493506493506493,0.838,0.4839999999999996,48,2,25,25,0.016000000000000403
100,50,50,27,0.73,0.9259259259259259,0.5,0.96,0.6493506493506493,0.838,0.4829999999999996,48,2,25,25,0.017000000000000404
100,50,50,27,0.73,0.9259259259259259,0.5,0.96,0.6493506493506493,0.838,0.4819999999999996,48,2,25,25,0.018000000000000405
100,50,50,27,0.73,0.9259259259259259,0.5,0.96,0.6493506493506493,0.838,0.4809999999999996,48,2,25,25,0.019000000000000405
100,50,50,27,0.73,0.9259259259259259,0.5,0.96,0.6493506493506493,0.838,0.4799999999999996,48,2,25,25,0.020000000000000406
100,50,50,27,0.73,0.9259259259259259,0.5,0.96,0.6493506493506493,0.838,0.4789999999999996,48,2,25,25,0.021000000000000407
100,50,50,25,0.73,0.96,0.48,0.98,0.64,0.838,0.4859999999999996,49,1,26,24,0.014000000000000401
100,50,50,24,0.72,0.9583333333333334,0.46,0.98,0.6216216216216216,0.838,0.4899999999999996,49,1,27,23,0.010000000000000397
100,50,50,24,0.72,0.9583333333333334,0.46,0.98,0.6216216216216216,0.838,0.4889999999999996,49,1,27,23,0.011000000000000398
100,50,50,24,0.72,0.9583333333333334,0.46,0.98,0.6216216216216216,0.838,0.4879999999999996,49,1,27,23,0.0120000000000004
100,50,50,24,0.72,0.9583333333333334,0.46,0.98,0.6216216216216216,0.838,0.4869999999999996,49,1,27,23,0.0130000000000004
100,50,50,23,0.71,0.9565217391304348,0.44,0.98,0.6027397260273972,0.838,0.4939999999999996,49,1,28,22,0.006000000000000394
100,50,50,23,0.71,0.9565217391304348,0.44,0.98,0.6027397260273972,0.838,0.4929999999999996,49,1,28,22,0.007000000000000395
100,50,50,23,0.71,0.9565217391304348,0.44,0.98,0.6027397260273972,0.838,0.4919999999999996,49,1,28,22,0.008000000000000396
100,50,50,23,0.71,0.9565217391304348,0.44,0.98,0.6027397260273972,0.838,0.4909999999999996,49,1,28,22,0.009000000000000397
100,50,50,22,0.7,0.9545454545454546,0.42,0.98,0.5833333333333334,0.838,0.4949999999999996,49,1,29,21,0.005000000000000393
100,50,50,19,0.67,0.9473684210526315,0.36,0.98,0.5217391304347826,0.838,0.4959999999999996,49,1,32,18,0.004000000000000392
100,50,50,18,0.66,0.9444444444444444,0.34,0.98,0.5,0.838,0.4979999999999996,49,1,33,17,0.0020000000000003904
100,50,50,18,0.66,0.9444444444444444,0.34,0.98,0.5,0.838,0.4969999999999996,49,1,33,17,0.0030000000000003912
100,50,50,17,0.65,0.9411764705882353,0.32,0.98,0.47761194029850745,0.838,0.4999999999999996,49,1,34,16,3.885780586188048e-16
100,50,50,17,0.65,0.9411764705882353,0.32,0.98,0.47761194029850745,0.838,0.4989999999999996,49,1,34,16,0.0010000000000003895
100,50,50,16,0.64,0.9375,0.3,0.98,0.45454545454545453,0.838,0.5009999999999996,49,1,35,15,0.0009999999999995568
100,50,50,14,0.62,0.9285714285714286,0.26,0.98,0.40625,0.838,0.5019999999999996,49,1,37,13,0.0019999999999995577
100,50,50,14,0.62,0.9285714285714286,0.26,0.98,0.40625,0.838,0.5029999999999996,49,1,37,13,0.0029999999999995586
100,50,50,13,0.61,0.9230769230769231,0.24,0.98,0.38095238095238093,0.838,0.5039999999999996,49,1,38,12,0.0039999999999995595
100,50,50,12,0.6,0.9166666666666666,0.22,0.98,0.3548387096774194,0.838,0.5049999999999996,49,1,39,11,0.00499999999999956
100,50,50,10,0.58,0.9,0.18,0.98,0.3,0.838,0.5059999999999996,49,1,41,9,0.005999999999999561
100,50,50,10,0.58,0.9,0.18,0.98,0.3,0.838,0.5069999999999996,49,1,41,9,0.006999999999999562
100,50,50,9,0.57,0.8888888888888888,0.16,0.98,0.2711864406779661,0.838,0.5079999999999996,49,1,42,8,0.007999999999999563
100,50,50,9,0.57,0.8888888888888888,0.16,0.98,0.2711864406779661,0.838,0.5089999999999996,49,1,42,8,0.008999999999999564
100,50,50,9,0.57,0.8888888888888888,0.16,0.98,0.2711864406779661,0.838,0.5099999999999996,49,1,42,8,0.009999999999999565
100,50,50,9,0.57,0.8888888888888888,0.16,0.98,0.2711864406779661,0.838,0.5109999999999996,49,1,42,8,0.010999999999999566
100,50,50,9,0.57,0.8888888888888888,0.16,0.98,0.2711864406779661,0.838,0.5119999999999996,49,1,42,8,0.011999999999999567
100,50,50,9,0.57,0.8888888888888888,0.16,0.98,0.2711864406779661,0.838,0.5129999999999996,49,1,42,8,0.012999999999999567
100,50,50,9,0.57,0.8888888888888888,0.16,0.98,0.2711864406779661,0.838,0.5139999999999996,49,1,42,8,0.013999999999999568
100,50,50,8,0.56,0.875,0.14,0.98,0.2413793103448276,0.838,0.5149999999999996,49,1,43,7,0.01499999999999957
100,50,50,6,0.56,1.0,0.12,1.0,0.21428571428571427,0.838,0.5159999999999996,50,0,44,6,0.01599999999999957
100,50,50,6,0.56,1.0,0.12,1.0,0.21428571428571427,0.838,0.5169999999999996,50,0,44,6,0.01699999999999957
100,50,50,5,0.55,1.0,0.1,1.0,0.18181818181818182,0.838,0.5179999999999996,50,0,45,5,0.017999999999999572
100,50,50,5,0.55,1.0,0.1,1.0,0.18181818181818182,0.838,0.5189999999999996,50,0,45,5,0.018999999999999573
100,50,50,5,0.55,1.0,0.1,1.0,0.18181818181818182,0.838,0.5199999999999996,50,0,45,5,0.019999999999999574
100,50,50,5,0.55,1.0,0.1,1.0,0.18181818181818182,0.838,0.5209999999999996,50,0,45,5,0.020999999999999575
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5219999999999996,50,0,47,3,0.021999999999999575
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5229999999999996,50,0,47,3,0.022999999999999576
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5239999999999996,50,0,47,3,0.023999999999999577
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5249999999999996,50,0,47,3,0.024999999999999578
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5259999999999996,50,0,47,3,0.02599999999999958
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5269999999999996,50,0,47,3,0.02699999999999958
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5279999999999996,50,0,47,3,0.02799999999999958
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5289999999999996,50,0,47,3,0.02899999999999958
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5299999999999996,50,0,47,3,0.029999999999999583
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5309999999999996,50,0,47,3,0.030999999999999583
100,50,50,3,0.53,1.0,0.06,1.0,0.11320754716981132,0.838,0.5319999999999996,50,0,47,3,0.031999999999999584
100,50,50,2,0.52,1.0,0.04,1.0,0.07692307692307693,0.838,0.5329999999999996,50,0,48,2,0.032999999999999585
100,50,50,2,0.52,1.0,0.04,1.0,0.07692307692307693,0.838,0.5339999999999996,50,0,48,2,0.033999999999999586
100,50,50,1,0.51,1.0,0.02,1.0,0.0392156862745098,0.838,0.5349999999999996,50,0,49,1,0.03499999999999959
100,50,50,1,0.51,1.0,0.02,1.0,0.0392156862745098,0.838,0.5359999999999996,50,0,49,1,0.03599999999999959
100,50,50,1,0.51,1.0,0.02,1.0,0.0392156862745098,0.838,0.5369999999999996,50,0,49,1,0.03699999999999959
100,50,50,1,0.51,1.0,0.02,1.0,0.0392156862745098,0.838,0.5379999999999996,50,0,49,1,0.03799999999999959
100,50,50,1,0.51,1.0,0.02,1.0,0.0392156862745098,0.838,0.5389999999999996,50,0,49,1,0.03899999999999959
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5399999999999996,50,0,50,0,0.03999999999999959
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5409999999999996,50,0,50,0,0.04099999999999959
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5419999999999996,50,0,50,0,0.04199999999999959
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5429999999999996,50,0,50,0,0.042999999999999594
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5439999999999996,50,0,50,0,0.043999999999999595
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5449999999999996,50,0,50,0,0.044999999999999596
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5459999999999996,50,0,50,0,0.0459999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5469999999999996,50,0,50,0,0.0469999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5479999999999996,50,0,50,0,0.0479999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5489999999999996,50,0,50,0,0.0489999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5499999999999996,50,0,50,0,0.0499999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5509999999999996,50,0,50,0,0.0509999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5519999999999996,50,0,50,0,0.0519999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5529999999999996,50,0,50,0,0.0529999999999996
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5539999999999996,50,0,50,0,0.053999999999999604
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5549999999999995,50,0,50,0,0.054999999999999494
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5559999999999995,50,0,50,0,0.055999999999999495
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5569999999999995,50,0,50,0,0.056999999999999496
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5579999999999995,50,0,50,0,0.057999999999999496
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5589999999999995,50,0,50,0,0.0589999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5599999999999995,50,0,50,0,0.0599999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5609999999999995,50,0,50,0,0.0609999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5619999999999995,50,0,50,0,0.0619999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5629999999999995,50,0,50,0,0.0629999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5639999999999995,50,0,50,0,0.0639999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5649999999999995,50,0,50,0,0.0649999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5659999999999995,50,0,50,0,0.0659999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5669999999999995,50,0,50,0,0.0669999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5679999999999995,50,0,50,0,0.0679999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5689999999999995,50,0,50,0,0.0689999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5699999999999995,50,0,50,0,0.06999999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5709999999999995,50,0,50,0,0.07099999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5719999999999995,50,0,50,0,0.07199999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5729999999999995,50,0,50,0,0.07299999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5739999999999995,50,0,50,0,0.07399999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5749999999999995,50,0,50,0,0.07499999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5759999999999995,50,0,50,0,0.07599999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5769999999999995,50,0,50,0,0.07699999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5779999999999995,50,0,50,0,0.07799999999999951
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5789999999999995,50,0,50,0,0.07899999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5799999999999995,50,0,50,0,0.07999999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5809999999999995,50,0,50,0,0.08099999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5819999999999995,50,0,50,0,0.08199999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5829999999999995,50,0,50,0,0.08299999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5839999999999995,50,0,50,0,0.08399999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5849999999999995,50,0,50,0,0.08499999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5859999999999995,50,0,50,0,0.08599999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5869999999999995,50,0,50,0,0.08699999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5879999999999995,50,0,50,0,0.08799999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5889999999999995,50,0,50,0,0.08899999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5899999999999995,50,0,50,0,0.08999999999999952
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5909999999999995,50,0,50,0,0.09099999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5919999999999995,50,0,50,0,0.09199999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5929999999999995,50,0,50,0,0.09299999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5939999999999995,50,0,50,0,0.09399999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5949999999999995,50,0,50,0,0.09499999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5959999999999995,50,0,50,0,0.09599999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5969999999999995,50,0,50,0,0.09699999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5979999999999995,50,0,50,0,0.09799999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5989999999999995,50,0,50,0,0.09899999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.5999999999999995,50,0,50,0,0.09999999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6009999999999995,50,0,50,0,0.10099999999999953
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6019999999999995,50,0,50,0,0.10199999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6029999999999995,50,0,50,0,0.10299999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6039999999999995,50,0,50,0,0.10399999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6049999999999995,50,0,50,0,0.10499999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6059999999999995,50,0,50,0,0.10599999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6069999999999995,50,0,50,0,0.10699999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6079999999999995,50,0,50,0,0.10799999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6089999999999995,50,0,50,0,0.10899999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6099999999999995,50,0,50,0,0.10999999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6109999999999995,50,0,50,0,0.11099999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6119999999999995,50,0,50,0,0.11199999999999954
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6129999999999995,50,0,50,0,0.11299999999999955
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6139999999999995,50,0,50,0,0.11399999999999955
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6149999999999995,50,0,50,0,0.11499999999999955
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6159999999999995,50,0,50,0,0.11599999999999955
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6169999999999995,50,0,50,0,0.11699999999999955
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6179999999999994,50,0,50,0,0.11799999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6189999999999994,50,0,50,0,0.11899999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6199999999999994,50,0,50,0,0.11999999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6209999999999994,50,0,50,0,0.12099999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6219999999999994,50,0,50,0,0.12199999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6229999999999994,50,0,50,0,0.12299999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6239999999999994,50,0,50,0,0.12399999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6249999999999994,50,0,50,0,0.12499999999999944
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6259999999999994,50,0,50,0,0.12599999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6269999999999994,50,0,50,0,0.12699999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6279999999999994,50,0,50,0,0.12799999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6289999999999994,50,0,50,0,0.12899999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6299999999999994,50,0,50,0,0.12999999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6309999999999995,50,0,50,0,0.13099999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6319999999999995,50,0,50,0,0.13199999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6329999999999995,50,0,50,0,0.13299999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6339999999999995,50,0,50,0,0.13399999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6349999999999995,50,0,50,0,0.13499999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6359999999999995,50,0,50,0,0.13599999999999945
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6369999999999995,50,0,50,0,0.13699999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6379999999999995,50,0,50,0,0.13799999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6389999999999995,50,0,50,0,0.13899999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6399999999999995,50,0,50,0,0.13999999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6409999999999995,50,0,50,0,0.14099999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6419999999999995,50,0,50,0,0.14199999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6429999999999995,50,0,50,0,0.14299999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6439999999999995,50,0,50,0,0.14399999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6449999999999995,50,0,50,0,0.14499999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6459999999999995,50,0,50,0,0.14599999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6469999999999995,50,0,50,0,0.14699999999999946
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6479999999999995,50,0,50,0,0.14799999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6489999999999995,50,0,50,0,0.14899999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6499999999999995,50,0,50,0,0.14999999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6509999999999995,50,0,50,0,0.15099999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6519999999999995,50,0,50,0,0.15199999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6529999999999995,50,0,50,0,0.15299999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6539999999999995,50,0,50,0,0.15399999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6549999999999995,50,0,50,0,0.15499999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6559999999999995,50,0,50,0,0.15599999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6569999999999995,50,0,50,0,0.15699999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6579999999999995,50,0,50,0,0.15799999999999947
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6589999999999995,50,0,50,0,0.15899999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6599999999999995,50,0,50,0,0.15999999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6609999999999995,50,0,50,0,0.16099999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6619999999999995,50,0,50,0,0.16199999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6629999999999995,50,0,50,0,0.16299999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6639999999999995,50,0,50,0,0.16399999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6649999999999995,50,0,50,0,0.16499999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6659999999999995,50,0,50,0,0.16599999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6669999999999995,50,0,50,0,0.16699999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6679999999999995,50,0,50,0,0.16799999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6689999999999995,50,0,50,0,0.16899999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6699999999999995,50,0,50,0,0.16999999999999948
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6709999999999995,50,0,50,0,0.17099999999999949
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6719999999999995,50,0,50,0,0.1719999999999995
100,50,50,0,0.5,0.0,0.0,1.0,0.0,0.838,0.6729999999999995,50,0,50,0,0.1729999999999995
